avg_move_rank,rank_0_ratio,rank_1_ratio,rank_0_or_1_ratio,rank_variance,game_length,label
12.933333333333334,0.03333333333333333,0.016666666666666666,0.05,66.50395480225988,60.0,0
0.375,0.625,0.375,1.0,0.24456521739130435,24.0,1
0.45,0.55,0.45,1.0,0.25384615384615383,40.0,1
8.67123287671233,0.0958904109589041,0.1095890410958904,0.2054794520547945,61.72374429223744,73.0,0
0.39285714285714285,0.6071428571428571,0.39285714285714285,1.0,0.24285714285714285,56.0,1
0.38461538461538464,0.6153846153846154,0.38461538461538464,1.0,0.2403846153846154,65.0,1
12.44,0.0,0.04,0.04,68.75666666666666,25.0,0
19.56756756756757,0.02702702702702703,0.02702702702702703,0.05405405405405406,144.03003003003002,37.0,0
19.142857142857142,0.0,0.0,0.0,149.91666666666666,49.0,0
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25905797101449274,24.0,1
12.385826771653543,0.09448818897637795,0.03937007874015748,0.13385826771653545,69.01662292213473,127.0,0
8.194244604316546,0.1510791366906475,0.09352517985611511,0.2446043165467626,58.63590866437285,139.0,0
0.3125,0.6875,0.3125,1.0,0.22916666666666666,16.0,1
18.53448275862069,0.05172413793103448,0.017241379310344827,0.06896551724137931,135.93738656987296,58.0,0
13.644859813084112,0.12149532710280374,0.08411214953271028,0.205607476635514,144.2123082348792,107.0,0
15.65,0.0,0.0,0.0,66.23947368421052,20.0,0
14.140350877192983,0.08771929824561403,0.07017543859649122,0.15789473684210525,124.515664160401,57.0,0
0.625,0.375,0.625,1.0,0.26785714285714285,8.0,1
0.5,0.5,0.5,1.0,0.2553191489361702,48.0,1
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
0.25,0.75,0.25,1.0,0.21428571428571427,8.0,1
11.476190476190476,0.17857142857142858,0.047619047619047616,0.2261904761904762,98.0114744693058,84.0,0
0.375,0.625,0.375,1.0,0.25,16.0,1
0.5,0.5,0.5,1.0,0.2553191489361702,48.0,1
17.142857142857142,0.07142857142857142,0.0,0.07142857142857142,112.7595818815331,42.0,0
14.456140350877194,0.03508771929824561,0.08771929824561403,0.12280701754385964,118.18107769423558,57.0,0
0.453125,0.546875,0.453125,1.0,0.2517361111111111,64.0,1
0.5,0.5,0.5,1.0,0.2564102564102564,40.0,1
0.42857142857142855,0.5714285714285714,0.42857142857142855,1.0,0.24935064935064935,56.0,1
18.818181818181817,0.0,0.0,0.0,98.2159090909091,33.0,0
14.695652173913043,0.043478260869565216,0.043478260869565216,0.08695652173913043,103.15601023017904,69.0,0
0.515625,0.484375,0.515625,1.0,0.2537202380952381,64.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
10.842105263157896,0.08771929824561403,0.03508771929824561,0.12280701754385964,63.74248120300752,57.0,0
0.5833333333333334,0.4166666666666667,0.5833333333333334,1.0,0.2536231884057971,24.0,1
0.44642857142857145,0.5535714285714286,0.44642857142857145,1.0,0.25162337662337664,56.0,1
19.58695652173913,0.021739130434782608,0.021739130434782608,0.043478260869565216,131.09227053140097,46.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.5,0.5,0.5,1.0,0.2545454545454545,56.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
16.2,0.02666666666666667,0.0,0.02666666666666667,94.35135135135135,75.0,0
0.4375,0.5625,0.4375,1.0,0.2625,16.0,1
0.4642857142857143,0.5357142857142857,0.4642857142857143,1.0,0.2532467532467532,56.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
19.1,0.04285714285714286,0.014285714285714285,0.05714285714285714,161.54057971014493,70.0,0
0.5208333333333334,0.4791666666666667,0.5208333333333334,1.0,0.2548758865248227,48.0,1
13.722222222222221,0.06944444444444445,0.05555555555555555,0.125,80.9076682316119,72.0,0
16.847457627118644,0.01694915254237288,0.03389830508474576,0.05084745762711865,130.99357101110462,59.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
16.176470588235293,0.0196078431372549,0.058823529411764705,0.0784313725490196,118.42823529411764,51.0,0
16.797752808988765,0.0898876404494382,0.02247191011235955,0.11235955056179775,132.5268130745659,89.0,0
0.4791666666666667,0.5208333333333334,0.4791666666666667,1.0,0.2548758865248227,48.0,1
0.4642857142857143,0.5357142857142857,0.4642857142857143,1.0,0.2532467532467532,56.0,1
18.45945945945946,0.04054054054054054,0.0,0.04054054054054054,125.86819696408737,74.0,0
0.375,0.625,0.375,1.0,0.24193548387096775,32.0,1
0.5178571428571429,0.48214285714285715,0.5178571428571429,1.0,0.25422077922077924,56.0,1
14.793478260869565,0.14130434782608695,0.021739130434782608,0.16304347826086957,138.2755613951266,92.0,0
13.164556962025317,0.0379746835443038,0.06329113924050633,0.10126582278481013,109.03667640376501,79.0,0
18.85,0.025,0.0,0.025,159.51538461538462,40.0,0
12.56989247311828,0.08602150537634409,0.07526881720430108,0.16129032258064516,124.8564749883123,93.0,0
14.41095890410959,0.0410958904109589,0.0273972602739726,0.0684931506849315,73.93987823439878,73.0,0
15.934782608695652,0.0,0.0,0.0,53.44009661835749,46.0,0
18.072727272727274,0.0,0.01818181818181818,0.01818181818181818,117.21683501683502,55.0,0
16.555555555555557,0.0,0.0,0.0,68.02614379084967,18.0,0
11.80952380952381,0.047619047619047616,0.03571428571428571,0.08333333333333333,75.74641422834193,84.0,0
0.4791666666666667,0.5208333333333334,0.4791666666666667,1.0,0.2548758865248227,48.0,1
16.11904761904762,0.09523809523809523,0.0,0.09523809523809523,118.74157955865273,42.0,0
0.5,0.5,0.5,1.0,0.25396825396825395,64.0,1
0.525,0.475,0.525,1.0,0.25576923076923075,40.0,1
0.38596491228070173,0.6140350877192983,0.38596491228070173,1.0,0.2412280701754386,57.0,1
0.44642857142857145,0.5535714285714286,0.44642857142857145,1.0,0.25162337662337664,56.0,1
14.073170731707316,0.024390243902439025,0.07317073170731707,0.0975609756097561,142.06951219512194,41.0,0
15.805970149253731,0.029850746268656716,0.029850746268656716,0.05970149253731343,156.27996381727726,67.0,0
11.101694915254237,0.11864406779661017,0.0847457627118644,0.2033898305084746,101.19637638807714,59.0,0
0.4375,0.5625,0.4375,1.0,0.2540322580645161,32.0,1
18.28813559322034,0.01694915254237288,0.01694915254237288,0.03389830508474576,106.93278784336646,59.0,0
0.6875,0.3125,0.6875,1.0,0.22916666666666666,16.0,1
0.525,0.475,0.525,1.0,0.25576923076923075,40.0,1
0.475,0.525,0.475,1.0,0.25576923076923075,40.0,1
11.18978102189781,0.058394160583941604,0.058394160583941604,0.11678832116788321,81.43430656934306,137.0,0
15.960526315789474,0.039473684210526314,0.05263157894736842,0.09210526315789473,137.6117543859649,76.0,0
14.447058823529412,0.03529411764705882,0.011764705882352941,0.047058823529411764,118.05966386554621,85.0,0
11.882352941176471,0.0,0.058823529411764705,0.058823529411764705,95.56149732620321,34.0,0
11.863636363636363,0.10909090909090909,0.03636363636363636,0.14545454545454545,73.34820683903253,110.0,0
